  x,y,z,rho,u,v,w,p
    -0.158761,      0.798158,      0.000000,      0.661838,    337.516083,     67.283401,      0.000000,  46166.308594
    -0.143065,      0.801119,      0.000000,      0.660498,    339.220673,     60.759029,      0.000000,  46044.039062
    -0.127307,      0.803773,      0.000000,      0.659121,    340.817780,     54.206203,      0.000000,  45918.039062
    -0.111500,      0.806123,      0.000000,      0.657682,    342.280640,     47.616001,      0.000000,  45786.195312
    -0.095651,      0.808148,      0.000000,      0.656302,    343.547119,     40.996284,      0.000000,  45660.109375
    -0.079762,      0.809876,      0.000000,      0.655126,    344.550842,     34.371956,      0.000000,  45553.691406
    -0.063852,      0.811281,      0.000000,      0.654311,    345.169708,     27.766134,      0.000000,  45482.234375
    -0.047912,      0.812380,      0.000000,      0.654222,    345.208038,     21.213282,      0.000000,  45481.160156
    -0.031951,      0.813163,      0.000000,      0.655448,    344.360138,     14.784391,      0.000000,  45608.148438
    -0.015980,      0.813640,      0.000000,      0.658682,    342.027466,      8.881126,      0.000000,  45931.882812
     0.000000,      0.813793,      0.000000,      0.665289,    337.883942,      4.357644,      0.000000,  46588.843750
     0.017670,      0.813963,      0.000000,      0.675463,    332.805939,      1.903629,      0.000000,  47601.242188
     0.037110,      0.814153,      0.000000,      0.686883,    328.166168,      1.236103,      0.000000,  48741.382812
     0.058490,      0.814363,      0.000000,      0.697069,    324.751282,      1.426312,      0.000000,  49761.519531
     0.082010,      0.814603,      0.000000,      0.704570,    322.713074,      1.784769,      0.000000,  50513.433594
     0.107880,      0.814853,      0.000000,      0.709135,    321.859100,      2.078464,      0.000000,  50968.257812
     0.136340,      0.815133,      0.000000,      0.711235,    321.920685,      2.322352,      0.000000,  51167.714844
     0.167640,      0.815443,      0.000000,      0.711511,    322.661163,      2.555459,      0.000000,  51166.714844
     0.202080,      0.815773,      0.000000,      0.710776,    323.932434,      2.769905,      0.000000,  51029.839844
     0.239950,      0.816153,      0.000000,      0.709954,    325.670776,      2.919697,      0.000000,  50829.710938
     0.281620,      0.816553,      0.000000,      0.709522,    326.997742,      2.987813,      0.000000,  50684.660156
    -0.820690,     -0.239970,      0.000000,      0.751701,      0.082585,    310.245789,      0.000000,  54410.183594
    -0.820690,     -0.202090,      0.000000,      0.751920,      0.123665,    310.239349,      0.000000,  54432.378906
    -0.820690,     -0.167650,      0.000000,      0.752272,      0.193563,    310.241913,      0.000000,  54468.035156
    -0.820690,     -0.136340,      0.000000,      0.752625,      0.288039,    310.292633,      0.000000,  54503.910156
    -0.820690,     -0.107880,      0.000000,      0.752868,      0.424826,    310.449646,      0.000000,  54528.683594
    -0.820690,     -0.082010,      0.000000,      0.752855,      0.629452,    310.795654,      0.000000,  54527.566406
    -0.820690,     -0.058490,      0.000000,      0.752369,      0.939999,    311.452393,      0.000000,  54478.859375
    -0.820690,     -0.037110,      0.000000,      0.751041,      1.427129,    312.598236,      0.000000,  54345.648438
    -0.820690,     -0.017670,      0.000000,      0.748287,      2.269237,    314.477020,      0.000000,  54069.660156
    -0.820690,      0.000000,      0.000000,      0.743392,      3.851766,    317.302338,      0.000000,  53580.945312
    -0.820535,      0.016116,      0.000000,      0.735962,      6.735301,    320.998352,      0.000000,  52843.152344
    -0.820054,      0.032222,      0.000000,      0.726490,     11.207482,    325.066376,      0.000000,  51908.347656
    -0.819264,      0.048318,      0.000000,      0.716267,     17.009651,    328.862091,      0.000000,  50905.296875
    -0.818157,      0.064393,      0.000000,      0.706693,     23.641113,    331.933014,      0.000000,  49971.101562
    -0.816739,      0.080439,      0.000000,      0.698680,     30.661812,    334.083496,      0.000000,  49193.941406
    -0.814997,      0.096462,      0.000000,      0.692563,     37.797779,    335.310333,      0.000000,  48604.812500
    -0.812954,      0.112444,      0.000000,      0.688263,     44.923649,    335.714813,      0.000000,  48194.636719
    -0.810585,      0.128386,      0.000000,      0.685497,     51.991516,    335.422699,      0.000000,  47934.964844
    -0.807908,      0.144277,      0.000000,      0.683960,     58.967873,    334.564728,      0.000000,  47795.402344
    -0.804922,      0.160107,      0.000000,      0.683338,     65.829559,    333.272095,      0.000000,  47745.101562
    -0.801620,      0.175884,      0.000000,      0.683342,     72.565315,    331.666626,      0.000000,  47755.742188
    -0.798018,      0.191590,      0.000000,      0.683713,     79.181816,    329.852966,      0.000000,  47802.039062
    -0.794099,      0.207214,      0.000000,      0.684240,     85.693657,    327.897858,      0.000000,  47863.347656
    -0.789874,      0.222766,      0.000000,      0.684790,     92.102837,    325.847015,      0.000000,  47926.640625
    -0.785349,      0.238235,      0.000000,      0.685266,     98.424934,    323.744507,      0.000000,  47982.578125
    -0.780527,      0.253604,      0.000000,      0.685587,    104.695885,    321.602692,      0.000000,  48023.191406
    -0.775389,      0.268879,      0.000000,      0.685731,    110.929329,    319.404572,      0.000000,  48046.492188
    -0.769961,      0.284052,      0.000000,      0.685733,    117.121559,    317.141357,      0.000000,  48055.742188
    -0.764236,      0.299120,      0.000000,      0.685608,    123.279533,    314.807343,      0.000000,  48052.542969
    -0.758215,      0.314067,      0.000000,      0.685377,    129.411697,    312.385132,      0.000000,  48038.941406
    -0.751906,      0.328891,      0.000000,      0.685073,    135.515259,    309.855103,      0.000000,  48018.242188
    -0.745299,      0.343592,      0.000000,      0.684738,    141.577332,    307.206421,      0.000000,  47994.382812
    -0.738416,      0.358159,      0.000000,      0.684397,    147.591934,    304.438232,      0.000000,  47970.003906
    -0.731244,      0.372583,      0.000000,      0.684055,    153.562622,    301.545258,      0.000000,  47945.578125
    -0.723786,      0.386873,      0.000000,      0.683721,    159.484756,    298.520996,      0.000000,  47921.964844
    -0.716052,      0.401009,      0.000000,      0.683411,    165.350128,    295.363068,      0.000000,  47900.703125
    -0.708039,      0.414992,      0.000000,      0.683140,    171.150070,    292.068817,      0.000000,  47883.234375
    -0.699751,      0.428810,      0.000000,      0.682921,    176.864944,    288.639496,      0.000000,  47870.847656
    -0.691196,      0.442465,      0.000000,      0.682765,    182.487061,    285.091553,      0.000000,  47864.464844
    -0.682382,      0.455954,      0.000000,      0.682638,    188.034088,    281.437408,      0.000000,  47860.960938
    -0.673294,      0.469260,      0.000000,      0.682509,    193.513412,    277.669342,      0.000000,  47857.359375
    -0.663949,      0.482391,      0.000000,      0.682390,    198.912659,    273.787842,      0.000000,  47854.679688
    -0.654356,      0.495328,      0.000000,      0.682284,    204.229980,    269.801331,      0.000000,  47853.210938
    -0.644499,      0.508088,      0.000000,      0.682182,    209.467697,    265.712372,      0.000000,  47852.156250
    -0.634403,      0.520636,      0.000000,      0.682081,    214.621384,    261.520081,      0.000000,  47851.164062
    -0.624053,      0.532997,      0.000000,      0.681985,    219.686493,    257.229980,      0.000000,  47850.593750
    -0.613476,      0.545143,      0.000000,      0.681887,    224.668106,    252.848251,      0.000000,  47849.917969
    -0.602652,      0.557084,      0.000000,      0.681773,    229.568604,    248.370407,      0.000000,  47847.617188
    -0.591594,      0.568810,      0.000000,      0.681650,    234.382858,    243.799545,      0.000000,  47844.441406
    -0.580320,      0.580320,      0.000000,      0.681515,    239.113235,    239.137177,      0.000000,  47840.152344
    -0.568810,      0.591594,      0.000000,      0.681370,    243.753464,    234.377563,      0.000000,  47834.746094
    -0.557084,      0.602652,      0.000000,      0.681232,    248.295547,    229.526596,      0.000000,  47830.089844
    -0.545143,      0.613476,      0.000000,      0.681099,    252.738068,    224.589890,      0.000000,  47825.859375
    -0.532997,      0.624053,      0.000000,      0.680970,    257.078064,    219.566483,      0.000000,  47822.093750
    -0.520636,      0.634403,      0.000000,      0.680848,    261.313995,    214.464355,      0.000000,  47818.859375
    -0.508088,      0.644499,      0.000000,      0.680719,    265.453430,    209.285660,      0.000000,  47814.984375
    -0.495328,      0.654356,      0.000000,      0.680574,    269.497986,    204.027222,      0.000000,  47809.621094
    -0.482391,      0.663949,      0.000000,      0.680416,    273.438629,    198.691971,      0.000000,  47802.839844
    -0.469260,      0.673294,      0.000000,      0.680250,    277.278839,    193.285767,      0.000000,  47795.316406
    -0.455954,      0.682382,      0.000000,      0.680063,    281.024628,    187.806976,      0.000000,  47785.777344
    -0.442465,      0.691196,      0.000000,      0.679857,    284.663544,    182.252319,      0.000000,  47774.312500
    -0.428810,      0.699751,      0.000000,      0.679652,    288.188599,    176.635986,      0.000000,  47762.910156
    -0.414992,      0.708039,      0.000000,      0.679429,    291.614685,    170.964890,      0.000000,  47749.765625
    -0.401009,      0.716052,      0.000000,      0.679163,    294.950287,    165.229919,      0.000000,  47732.363281
    -0.386873,      0.723786,      0.000000,      0.678851,    298.190063,    159.426422,      0.000000,  47710.550781
    -0.372583,      0.731244,      0.000000,      0.678510,    301.325714,    153.559250,      0.000000,  47685.777344
    -0.358159,      0.738416,      0.000000,      0.678149,    304.349152,    147.634079,      0.000000,  47659.046875
    -0.343592,      0.745299,      0.000000,      0.677777,    307.256805,    141.658524,      0.000000,  47631.226562
    -0.328891,      0.751906,      0.000000,      0.677385,    310.055359,    135.642105,      0.000000,  47601.390625
    -0.314067,      0.758215,      0.000000,      0.676949,    312.756226,    129.582977,      0.000000,  47567.218750
    -0.299120,      0.764236,      0.000000,      0.676455,    315.364227,    123.474464,      0.000000,  47527.437500
    -0.284052,      0.769961,      0.000000,      0.675900,    317.871765,    117.321449,      0.000000,  47481.515625
    -0.268879,      0.775389,      0.000000,      0.675287,    320.281006,    111.135834,      0.000000,  47429.976562
    -0.253604,      0.780527,      0.000000,      0.674596,    322.609070,    104.915031,      0.000000,  47370.804688
    -0.238235,      0.785349,      0.000000,      0.673806,    324.853394,     98.646965,      0.000000,  47301.878906
    -0.222766,      0.789874,      0.000000,      0.672932,    327.001556,     92.341064,      0.000000,  47224.679688
    -0.207214,      0.794099,      0.000000,      0.671977,    329.062988,     86.010941,      0.000000,  47139.632812
    -0.191590,      0.798018,      0.000000,      0.670914,    331.048004,     79.645981,      0.000000,  47044.007812
