 2545,      0.000850,      0.000091,      0.000169,      0.003512
 2550,      0.000852,      0.000090,      0.000168,      0.003523
 2555,      0.000854,      0.000088,      0.000168,      0.003533
 2560,      0.000855,      0.000086,      0.000167,      0.003541
 2565,      0.000856,      0.000084,      0.000166,      0.003547
 2570,      0.000856,      0.000082,      0.000166,      0.003551
 2575,      0.000856,      0.000080,      0.000165,      0.003553
 2580,      0.000856,      0.000078,      0.000164,      0.003553
 2585,      0.000854,      0.000077,      0.000164,      0.003551
 2590,      0.000853,      0.000075,      0.000163,      0.003547
 2595,      0.000851,      0.000074,      0.000163,      0.003540
 2600,      0.000849,      0.000073,      0.000163,      0.003531
 2605,      0.000846,      0.000072,      0.000162,      0.003520
 2610,      0.000843,      0.000071,      0.000162,      0.003507
 2615,      0.000840,      0.000071,      0.000162,      0.003492
 2620,      0.000836,      0.000070,      0.000161,      0.003474
 2625,      0.000832,      0.000070,      0.000161,      0.003454
 2630,      0.000827,      0.000070,      0.000161,      0.003432
 2635,      0.000822,      0.000070,      0.000160,      0.003409
 2640,      0.000816,      0.000070,      0.000160,      0.003384
 2645,      0.000811,      0.000070,      0.000160,      0.003358
 2650,      0.000804,      0.000070,      0.000159,      0.003330
 2655,      0.000798,      0.000070,      0.000159,      0.003300
 2660,      0.000791,      0.000070,      0.000159,      0.003269
 2665,      0.000784,      0.000070,      0.000159,      0.003237
 2670,      0.000777,      0.000070,      0.000159,      0.003203
 2675,      0.000769,      0.000070,      0.000160,      0.003169
 2680,      0.000762,      0.000070,      0.000160,      0.003134
 2685,      0.000754,      0.000070,      0.000161,      0.003099
 2690,      0.000747,      0.000071,      0.000162,      0.003065
 2695,      0.000739,      0.000071,      0.000163,      0.003032
 2700,      0.000732,      0.000071,      0.000164,      0.002999
 2705,      0.000725,      0.000071,      0.000166,      0.002968
 2710,      0.000718,      0.000072,      0.000167,      0.002938
 2715,      0.000712,      0.000072,      0.000168,      0.002909
 2720,      0.000706,      0.000073,      0.000169,      0.002882
 2725,      0.000700,      0.000074,      0.000170,      0.002857
 2730,      0.000695,      0.000076,      0.000171,      0.002833
 2735,      0.000690,      0.000077,      0.000172,      0.002811
 2740,      0.000685,      0.000080,      0.000173,      0.002791
 2745,      0.000681,      0.000082,      0.000173,      0.002773
 2750,      0.000677,      0.000084,      0.000173,      0.002758
 2755,      0.000674,      0.000086,      0.000173,      0.002744
 2760,      0.000671,      0.000089,      0.000173,      0.002732
 2765,      0.000669,      0.000091,      0.000173,      0.002723
 2770,      0.000667,      0.000093,      0.000172,      0.002714
 2775,      0.000665,      0.000095,      0.000172,      0.002708
 2780,      0.000663,      0.000097,      0.000171,      0.002702
 2785,      0.000662,      0.000098,      0.000171,      0.002699
 2790,      0.000661,      0.000100,      0.000170,      0.002696
 2795,      0.000660,      0.000101,      0.000169,      0.002694
 2800,      0.000659,      0.000103,      0.000169,      0.002693
 2805,      0.000659,      0.000104,      0.000168,      0.002693
 2810,      0.000658,      0.000105,      0.000168,      0.002693
 2815,      0.000658,      0.000106,      0.000168,      0.002693
 2820,      0.000658,      0.000107,      0.000167,      0.002694
 2825,      0.000658,      0.000107,      0.000167,      0.002695
 2830,      0.000657,      0.000108,      0.000167,      0.002696
 2835,      0.000657,      0.000108,      0.000166,      0.002697
 2840,      0.000657,      0.000109,      0.000166,      0.002698
 2845,      0.000657,      0.000109,      0.000166,      0.002699
 2850,      0.000657,      0.000109,      0.000166,      0.002701
 2855,      0.000657,      0.000109,      0.000165,      0.002703
 2860,      0.000656,      0.000108,      0.000165,      0.002706
 2865,      0.000656,      0.000108,      0.000165,      0.002708
 2870,      0.000656,      0.000108,      0.000164,      0.002710
 2875,      0.000656,      0.000107,      0.000164,      0.002711
 2880,      0.000656,      0.000106,      0.000164,      0.002713
 2885,      0.000655,      0.000105,      0.000163,      0.002714
 2890,      0.000655,      0.000105,      0.000162,      0.002715
 2895,      0.000655,      0.000104,      0.000162,      0.002715
 2900,      0.000655,      0.000103,      0.000161,      0.002715
 2905,      0.000655,      0.000102,      0.000160,      0.002716
 2910,      0.000656,      0.000101,      0.000159,      0.002716
 2915,      0.000657,      0.000100,      0.000158,      0.002717
 2920,      0.000658,      0.000099,      0.000157,      0.002720
 2925,      0.000659,      0.000098,      0.000156,      0.002723
 2930,      0.000661,      0.000097,      0.000155,      0.002728
 2935,      0.000663,      0.000096,      0.000154,      0.002736
 2940,      0.000665,      0.000094,      0.000152,      0.002746
 2945,      0.000668,      0.000093,      0.000151,      0.002758
 2950,      0.000672,      0.000091,      0.000149,      0.002773
 2955,      0.000675,      0.000090,      0.000148,      0.002790
 2960,      0.000679,      0.000089,      0.000147,      0.002807
 2965,      0.000682,      0.000088,      0.000145,      0.002824
 2970,      0.000685,      0.000087,      0.000143,      0.002840
 2975,      0.000688,      0.000087,      0.000142,      0.002854
 2980,      0.000691,      0.000087,      0.000140,      0.002867
 2985,      0.000693,      0.000087,      0.000139,      0.002880
 2990,      0.000695,      0.000087,      0.000137,      0.002891
 2995,      0.000697,      0.000087,      0.000136,      0.002902
 3000,      0.000698,      0.000088,      0.000134,      0.002911
